# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.646300000000000E+009	-9.884204545914264E+000	-1.206723498367876E+002	-4.272518923234705E+000	-1.426201266528398E+002	-4.277398645850893E+000	-1.427665468979272E+002	-4.945955482757872E+000	8.368407004931869E+001	
3.646520000000000E+009	-9.919784585581869E+000	-1.217147525695842E+002	-4.294137934683185E+000	-1.437264532637306E+002	-4.299165523145944E+000	-1.438696781279197E+002	-4.876967572491004E+000	8.189696697432810E+001	
3.646740000000000E+009	-9.955874827532071E+000	-1.227555485895856E+002	-4.315724897527473E+000	-1.448307323009688E+002	-4.320963560599603E+000	-1.449669091986567E+002	-4.809838412866138E+000	8.012216000107048E+001	
3.646960000000000E+009	-9.992421312657045E+000	-1.237971699388094E+002	-4.337377113985718E+000	-1.459279781386965E+002	-4.342581792798550E+000	-1.460597208143587E+002	-4.744706297577817E+000	7.835740485113414E+001	
3.647180000000000E+009	-1.002953224047106E+001	-1.248358704573363E+002	-4.358736358598377E+000	-1.470209672861203E+002	-4.364119822409804E+000	-1.471482806384067E+002	-4.681092080726973E+000	7.660483616524034E+001	
3.647400000000000E+009	-1.006706527537849E+001	-1.258747143870833E+002	-4.380122975465727E+000	-1.481095116606027E+002	-4.385532729365806E+000	-1.482328971061820E+002	-4.619438725268809E+000	7.486274952280508E+001	
3.647620000000000E+009	-1.010514888796883E+001	-1.269126759457913E+002	-4.401373081357574E+000	-1.491920214212228E+002	-4.406827702363810E+000	-1.493116041000494E+002	-4.559477012647783E+000	7.313041733610424E+001	
3.647840000000000E+009	-1.014374254443712E+001	-1.279501442525839E+002	-4.422534956913341E+000	-1.502718584911098E+002	-4.427938069551852E+000	-1.503869310023277E+002	-4.501111983251892E+000	7.140844073557160E+001	
3.648060000000000E+009	-1.018294599127525E+001	-1.289863267440230E+002	-4.443454420315830E+000	-1.513473082308607E+002	-4.448810654684212E+000	-1.514568913482001E+002	-4.444294410970526E+000	6.969649968192591E+001	
3.648280000000000E+009	-1.022240724492609E+001	-1.300223310052155E+002	-4.464297539297348E+000	-1.524170766314496E+002	-4.469558336503261E+000	-1.525239433887092E+002	-4.389301116882212E+000	6.799418202182409E+001	
3.648500000000000E+009	-1.026241811663929E+001	-1.310573097082496E+002	-4.484902596419878E+000	-1.534833053064135E+002	-4.490101793842552E+000	-1.535858879936047E+002	-4.335832973619620E+000	6.630151345342117E+001	
3.648720000000000E+009	-1.030281347094713E+001	-1.320917384604479E+002	-4.505252050746321E+000	-1.545434030253741E+002	-4.510373973206532E+000	-1.546442691708810E+002	-4.283969643778431E+000	6.461832728322561E+001	
3.648940000000000E+009	-1.034366604291234E+001	-1.331245002002559E+002	-4.525556431161729E+000	-1.556009629559675E+002	-4.530494951694566E+000	-1.556987115409308E+002	-4.233555974568193E+000	6.294288350180010E+001	
3.649160000000000E+009	-1.038503514778372E+001	-1.341574524244743E+002	-4.545504221931400E+000	-1.566559480287343E+002	-4.550224670628804E+000	-1.567481589759750E+002	-4.184612454574162E+000	6.127717159129868E+001	
3.649380000000000E+009	-1.042685061361181E+001	-1.351899223975944E+002	-4.565350435100786E+000	-1.577040797683683E+002	-4.569886224666785E+000	-1.577945155353591E+002	-4.137139629112714E+000	5.961943924774585E+001	
3.649600000000000E+009	-1.046896349031979E+001	-1.362207792163118E+002	-4.584692661747181E+000	-1.587488182822808E+002	-4.589099088364544E+000	-1.588378811307724E+002	-4.091174699617946E+000	5.797096834207046E+001	
3.649820000000000E+009	-1.051143869975836E+001	-1.372504961014313E+002	-4.603938469922538E+000	-1.597886652033054E+002	-4.608147846491759E+000	-1.598774383652909E+002	-4.046695398176127E+000	5.633029779882103E+001	
3.650040000000000E+009	-1.055434398238105E+001	-1.382811574843939E+002	-4.622865729054418E+000	-1.608255273208541E+002	-4.626722000923840E+000	-1.609127764576812E+002	-4.003526050514158E+000	5.469719107899815E+001	
3.650260000000000E+009	-1.059764466771504E+001	-1.393104123152567E+002	-4.641516200849005E+000	-1.618599043115601E+002	-4.645256656462336E+000	-1.619437022546072E+002	-3.961790608159825E+000	5.307128231585419E+001	
3.650480000000000E+009	-1.064137013104521E+001	-1.403384787271809E+002	-4.659865214052271E+000	-1.628899414084903E+002	-4.663345077737611E+000	-1.629715744221406E+002	-3.921340079064457E+000	5.145288659820047E+001	
3.650700000000000E+009	-1.068536111564985E+001	-1.413680311111386E+002	-4.677802178438478E+000	-1.639155822513521E+002	-4.681022953347945E+000	-1.639962812197723E+002	-3.882327177986052E+000	4.984289765707685E+001	
3.650920000000000E+009	-1.072965615642696E+001	-1.423950877663779E+002	-4.695491712174427E+000	-1.649376624232478E+002	-4.698525093756995E+000	-1.650173950723439E+002	-3.844597994962864E+000	4.823939496415356E+001	
3.651140000000000E+009	-1.077445225787317E+001	-1.434217053477129E+002	-4.712787217954979E+000	-1.659557174600895E+002	-4.715674138894804E+000	-1.660360959378113E+002	-3.808057306532625E+000	4.664283067773142E+001	
3.651360000000000E+009	-1.081946682781712E+001	-1.444475557308057E+002	-4.729767535136982E+000	-1.669719241481624E+002	-4.732451424859928E+000	-1.670502528263860E+002	-3.772856361000856E+000	4.505260077698586E+001	
3.651580000000000E+009	-1.086482371720316E+001	-1.454746318175221E+002	-4.746359758014024E+000	-1.679855959016209E+002	-4.748850427113655E+000	-1.680630522318836E+002	-3.738804572277811E+000	4.346905575346634E+001	
3.651800000000000E+009	-1.091053279181741E+001	-1.465001954388327E+002	-4.762588791084263E+000	-1.689932792026539E+002	-4.764886128089238E+000	-1.690713468264770E+002	-3.705980118495323E+000	4.189241347465145E+001	
3.652020000000000E+009	-1.095649372958838E+001	-1.475249298850022E+002	-4.778433255994982E+000	-1.699990641222930E+002	-4.780688349604416E+000	-1.700775269498505E+002	-3.674326483510504E+000	4.032192227511531E+001	
